"constant","median_log_const","median_log_std","mean_log_const","mean_log_std","n_both","n_const_only","n_std_only","robustness","replicate"
-0.1,0.341004171340219,0.116741504046761,1.1498721255843,1.03820905710894,166,85,40,0.753012048192771,1
0,0.261651516195408,0.111213382558543,1.07603972218908,1.03425376503781,168,59,39,0.583333333333333,1
0.1,0.183616456803605,0.115645270720987,1.03200352911493,1.04131085671933,176,39,27,0.375,1
0.2,0.141071019703351,0.116140234137489,1.01532478626142,1.03691798239667,187,13,18,0.165775401069519,1
0.3,0.106050338039999,0.115711510276577,1.00244653794306,1.04043169213347,194,5,8,0.0670103092783505,1
0.4,0.1078360198566,0.119715409932811,1.025785066623,1.02835539602187,188,15,14,0.154255319148936,1
0.5,0.113949274812613,0.115532333220294,1.07914694249507,1.03841895767685,173,20,25,0.260115606936416,1
0.6,0.148838717382283,0.11890586312867,1.14625510943623,1.02499446198288,167,28,35,0.377245508982036,1
0.7,0.192849845859025,0.121216216127016,1.2248262867216,1.03525055814817,159,40,47,0.547169811320755,1
0.8,0.268340825577505,0.119701316062357,1.33700733657706,1.03085650403336,149,62,55,0.785234899328859,1
0.9,0.354918064944704,0.118511419107966,1.44969803762632,1.03794105541045,138,80,66,1.05797101449275,1
1,0.445793605462419,0.115470870139698,1.59436604144171,1.03428167267616,132,111,73,1.39393939393939,1
-1,1.7579783124442,0.110308080484779,2.52890386815783,1.03707125664345,111,666,93,6.83783783783784,2
-0.9,1.54185552846085,0.117029230561247,2.30010207906731,1.0305722546888,118,575,87,5.61016949152542,2
-0.8,1.36108300647289,0.114779030085428,2.1104400276887,1.02699567011336,122,468,83,4.51639344262295,2
-0.7,1.17773837501218,0.117611114520921,1.92210504531245,1.04472421201503,128,370,74,3.46875,2
-0.6,1.00368749248214,0.113404380467996,1.73435530196808,1.03047441770374,133,296,72,2.76691729323308,2
-0.5,0.845772298270688,0.113863123555263,1.58234863000029,1.02665862316709,143,239,56,2.06293706293706,2
-0.4,0.696183985275419,0.114162168379655,1.44168238596813,1.02365383703247,146,194,54,1.6986301369863,2
-0.3,0.555427030599107,0.112532240660956,1.31687050603798,1.03781718780149,151,152,56,1.37748344370861,2
-0.2,0.431784203061342,0.117613925593168,1.223935593112,1.03089727553636,156,115,52,1.07051282051282,2
-0.1,0.343827465113841,0.118637273161564,1.13553863619541,1.03557187331875,165,83,41,0.751515151515151,2
0,0.257278677561871,0.114270968373779,1.07429915239473,1.03313290070955,167,66,35,0.604790419161677,2
0.1,0.193589712072563,0.118656979300717,1.03000995684256,1.04055418760638,176,39,27,0.375,2
0.2,0.142744882089268,0.118760218697486,1.01484342827089,1.02199064388507,184,14,20,0.184782608695652,2
0.3,0.113563764298093,0.117340246300966,1.00655172034421,1.03796135576824,198,3,7,0.0505050505050505,2
0.4,0.1077707741614,0.111799342412248,1.0374562117878,1.03650252344268,192,7,12,0.0989583333333333,2
0.5,0.117752337357291,0.117394005464305,1.0702948545446,1.03801381884097,176,18,26,0.25,2
0.6,0.151210345809275,0.115746253994871,1.13634121521191,1.03490526252613,170,24,35,0.347058823529412,2
0.7,0.205634511094762,0.121995332265128,1.23476290984344,1.03995236480483,158,46,45,0.575949367088608,2
0.8,0.272078682209152,0.116878668704816,1.33779405132696,1.0279372712336,150,61,52,0.753333333333333,2
0.9,0.363880473714767,0.116533509407116,1.45479159027147,1.03692673722822,143,74,62,0.951048951048951,2
1,0.446876537555283,0.116189712654046,1.59070919437511,1.02968313300179,131,108,73,1.38167938931298,2
-1,1.78605032231944,0.114536073624736,2.54519633667366,1.03006197703676,109,664,91,6.92660550458716,3
-0.9,1.55134089658183,0.115706083803486,2.2974157419132,1.03515183679297,119,564,85,5.45378151260504,3
-0.8,1.38161112857333,0.118509245986616,2.09329318440629,1.03198073060674,121,484,79,4.65289256198347,3
-0.7,1.16680536637422,0.115532520364683,1.91258351689759,1.02539099691439,132,366,75,3.34090909090909,3
-0.6,0.98338698962826,0.119462021567232,1.73859571471848,1.04136873817244,136,282,72,2.60294117647059,3
-0.5,0.859013015355286,0.116777021850182,1.59046026374761,1.04600891912913,140,235,63,2.12857142857143,3
-0.4,0.685370671968315,0.119481101147065,1.44780440272216,1.04077379195231,150,190,55,1.63333333333333,3
-0.3,0.555985546701093,0.113286429178039,1.33209559551659,1.03448662932454,153,146,53,1.30065359477124,3
-0.2,0.429773002823985,0.112450266721155,1.22574477937563,1.02794301465451,156,120,47,1.07051282051282,3
-0.1,0.347590936972452,0.110556994595432,1.14338067769977,1.0385059508627,161,85,39,0.770186335403727,3
