"constant","comparison","n_all3","n_coeff_side_clr","coeff_clr_slope","coeff_clr_int","coeff_clr_r2","n_clr_side_coeff","clr_coeff_slope","clr_coeff_int","clr_coeff_r2","n_coeff_side_tss","coeff_tss_slope","coeff_tss_int","coeff_tss_r2","n_tss_side_coeff","tss_coeff_slope","tss_coeff_int","tss_coeff_r2"
-0.7,"eld vs pup",161,93,0.240148220374496,1.35258230989264,0.776294804799389,64,1.12255162538644,6.16600220506947,0.887289124853259,92,0.282372188339386,2.34288596438187,0.75754579737588,63,1.06589274340222,2.84868991357487,0.95779922593012
-0.7,"eld vs you",34,34,0.483442637074396,-0.317296709290801,0.758807593773583,0,NA,NA,NA,34,0.643992525626029,-0.459648908409713,0.783965341888965,0,NA,NA,NA
-0.7,"kin vs mage",24,24,0.531324180507886,-0.951524409941959,0.647709580792299,0,NA,NA,NA,24,0.619991309737997,-1.26922524103145,0.726884320052786,0,NA,NA,NA
-0.7,"kin vs mid",43,16,0.546775913530936,-1.36090949514277,0.656908624700705,27,1.14872061107605,3.45015323168206,0.817014971487983,16,0.63214174401257,-1.55159092143814,0.7976358200183,27,1.22496673293778,2.1467204785615,0.890768304916595
-0.7,"kin vs pup",3,2,-0.440327490962556,6.7960320150831,1,1,NA,NA,NA,2,-0.946403966135886,16.0218542756512,1,1,NA,NA,NA
-0.7,"kin vs you",169,102,0.587469029463635,-0.944747951759477,0.88643744139616,45,1.35950723888292,3.71358828155295,0.878903651785677,99,0.625532106539168,-0.187554781555247,0.894729815053117,45,1.28043624879563,2.32880404332689,0.898638061024797
-0.7,"mage vs mid",6,3,0.90393244689356,-1.56491225349948,0.999703080735715,3,3.64957987499109,-1.49431855269172,0.938758804130478,3,0.79429069640235,-2.41964670391698,0.997722301102338,3,2.52468141791746,-0.00583244820487912,0.998663844596701
-0.7,"mage vs pup",50,41,0.417869625448283,0.95582014546399,0.828930848351002,9,1.00530064501887,5.25741992852106,0.988395955661398,40,0.393913378877223,1.9396220864869,0.753206514959597,10,1.04039226433379,3.80167700063766,0.967270678558487
-0.7,"mage vs you",116,101,0.588014487249576,-1.84105347279467,0.621234587412321,14,1.35638249231462,2.39583259699985,0.781949172908433,95,0.868662677211216,-2.52411251704475,0.853765408223716,14,0.876867390471941,2.71974418711037,0.548172768393333
-0.7,"mid vs pup",76,72,0.279760610902761,0.54606031346646,0.57245361250147,4,1.12171207269509,5.56041714648008,0.991795262755272,72,0.324991047694193,1.13880713580477,0.616705431386229,4,0.911232087301218,4.96296805156644,0.992281198927353
